,Incident Type,Response Time,minute
6055,Fire+AC0-2nd Alarm,264,60
4318,Fire+AC0-2nd Alarm,182,60
5951,Fire+AC0-1st Alarm,115,60
5804,Fire+AC0-2nd Alarm,238,60
1749,Fire+AC0-2nd Alarm,571,60
1303,Fire+AC0-2nd Alarm,138,60
6409,Fire+AC0-3rd Alarm,148,60
2216,Fire+AC0-2nd Alarm,202,60
4353,Fire+AC0-Sensitive Location,503,60
4495,Fire+AC0-2nd Alarm,114,60
4886,Fire+AC0-1st Alarm,83,60
5649,Fire+AC0-5th Alarm,2356,60
4083,Fire+AC0-5th Alarm,195,60
882,Fire+AC0-5th Alarm,195,60
6040,Fire+AC0-2nd Alarm,199,60
4084,Fire+AC0-2nd Alarm,195,60
5614,Fire+AC0-1st Alarm,104,60
6331,Fire+AC0-2nd Alarm,307,60
2715,Fire+AC0-3rd Alarm,207,60
6305,Fire+AC0-2nd Alarm,105,60
5904,Fire+AC0-3rd Alarm,496,60
4599,Fire+AC0-1st Alarm,195,60
6081,Fire+AC0-1st Alarm,1670,60
3219,Fire+AC0-2nd Alarm,195,60
5512,Fire+AC0-2nd Alarm,4931,60
4600,Fire+AC0-2nd Alarm,195,60
4099,Fire+AC0-1st Alarm,187,60
1010,Fire+AC0-Collapse,195,60
3449,Fire+AC0-Collapse,195,60
5172,Fire+AC0-Collapse,195,60
5938,Fire+AC0-Other,4931,60
2891,Fire+AC0-Collapse,195,60
3380,Fire+AC0-Collapse,195,60
896,Fire+AC0-Collapse,195,60
4479,Fire+AC0-Collapse,195,60
902,Fire+AC0-Collapse,195,60
905,Fire+AC0-Collapse,195,60
1022,Fire+AC0-Collapse,195,60
3484,Fire+AC0-Collapse,195,60
950,Fire+AC0-Collapse,195,60
3223,Fire+AC0-Collapse,195,60
3428,Fire+AC0-Collapse,195,60
3257,Fire+AC0-Collapse,195,60
3814,Fire+AC0-Collapse,195,60
2234,Fire+AC0-Other,195,60
2240,Fire+AC0-Other,195,60
3621,Fire+AC0-Collapse,195,60
3941,Fire+AC0-Collapse,195,60
945,Fire+AC0-Collapse,195,60
989,Fire+AC0-Collapse,195,60
903,Fire+AC0-Commercial,195,60
6442,Fire+AC0-Commercial,4361,60
3220,Fire+AC0-Commercial,195,60
646,Fire+AC0-Commercial,195,60
5220,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),407,60
5918,Fire+AC0-Sensitive Location,146,60
5368,Fire+AC0-10+AC0-77 (Residential High Rise Fire),110,60
5457,Fire+AC0-2nd Alarm,106,60
1451,Fire+AC0-1st Alarm,2224,60
880,Fire+AC0-1st Alarm,195,60
1305,Fire+AC0-2nd Alarm,184,60
3256,Fire+AC0-1st Alarm,195,60
1478,Fire+AC0-1st Alarm,1610,60
3241,Fire+AC0-2nd Alarm,178,60
1648,Fire+AC0-2nd Alarm,11,60
3371,Fire+AC0-2nd Alarm,178,60
4496,Fire+AC0-2nd Alarm,1003,60
3558,Fire+AC0-2nd Alarm,195,60
918,Fire+AC0-2nd Alarm,195,60
4865,Fire+AC0-2nd Alarm,195,60
3379,Fire+AC0-2nd Alarm,195,60
5441,Fire+AC0-2nd Alarm,4931,60
4605,Fire+AC0-2nd Alarm,152,60
6306,Fire+AC0-Other,203,60
4930,Fire+AC0-Sensitive Location,111,60
5997,Fire+AC0-2nd Alarm,263,60
5266,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),1189,60
949,Fire+AC0-Haz Mat,195,60
981,Fire+AC0-Haz Mat,195,60
1000,Fire+AC0-Haz Mat,195,60
991,Fire+AC0-Haz Mat,195,60
990,Fire+AC0-Haz Mat,195,60
987,Fire+AC0-Haz Mat,195,60
993,Fire+AC0-Haz Mat,195,60
985,Fire+AC0-Haz Mat,195,60
986,Fire+AC0-Haz Mat,195,60
1021,Fire+AC0-Haz Mat,195,60
936,Fire+AC0-Haz Mat,195,60
951,Fire+AC0-Haz Mat,195,60
1019,Fire+AC0-Haz Mat,195,60
1014,Fire+AC0-Haz Mat,195,60
1041,Fire+AC0-Haz Mat,195,60
1042,Fire+AC0-Haz Mat,195,60
1011,Fire+AC0-Haz Mat,195,60
1007,Fire+AC0-Haz Mat,195,60
938,Fire+AC0-Haz Mat,195,60
1066,Fire+AC0-Haz Mat,195,60
907,Fire+AC0-Haz Mat,195,60
1070,Fire+AC0-Haz Mat,195,60
1073,Fire+AC0-Haz Mat,195,60
1083,Fire+AC0-Haz Mat,195,60
1092,Fire+AC0-Haz Mat,195,60
1020,Fire+AC0-Haz Mat,195,60
934,Fire+AC0-Haz Mat,195,60
1067,Fire+AC0-Haz Mat,195,60
1002,Fire+AC0-Haz Mat,195,60
4386,Fire+AC0-Haz Mat,195,60
3617,Fire+AC0-Haz Mat,195,60
3430,Fire+AC0-Haz Mat,195,60
3668,Fire+AC0-Haz Mat,195,60
4376,Fire+AC0-Haz Mat,195,60
3582,Fire+AC0-Haz Mat,195,60
3429,Fire+AC0-Haz Mat,195,60
2278,Fire+AC0-Haz Mat,195,60
3454,Fire+AC0-Haz Mat,195,60
3948,Fire+AC0-Haz Mat,195,60
7185,Fire+AC0-Haz Mat,195,60
3568,Fire+AC0-Haz Mat,195,60
3813,Fire+AC0-Haz Mat,195,60
3809,Fire+AC0-Haz Mat,195,60
3758,Fire+AC0-Haz Mat,195,60
3619,Fire+AC0-Haz Mat,195,60
4696,Fire+AC0-Haz Mat,195,60
4363,Fire+AC0-Haz Mat,195,60
3486,Fire+AC0-Haz Mat,195,60
4265,Fire+AC0-Haz Mat,195,60
3532,Fire+AC0-Haz Mat,195,60
3622,Fire+AC0-Haz Mat,195,60
2893,Fire+AC0-Haz Mat,195,60
7195,Fire+AC0-Haz Mat,195,60
3374,Fire+AC0-Haz Mat,195,60
6486,Fire+AC0-Haz Mat,195,60
7191,Fire+AC0-Haz Mat,195,60
7188,Fire+AC0-Haz Mat,195,60
3381,Fire+AC0-Haz Mat,195,60
3186,Fire+AC0-Haz Mat,195,60
2352,Fire+AC0-Haz Mat,195,60
3497,Fire+AC0-Haz Mat,195,60
3694,Fire+AC0-Haz Mat,195,60
3585,Fire+AC0-Haz Mat,195,60
5173,Fire+AC0-Haz Mat,195,60
4763,Fire+AC0-Haz Mat,195,60
3321,Fire+AC0-Haz Mat,195,60
5150,Fire+AC0-Haz Mat,195,60
4863,Fire+AC0-Haz Mat,195,60
3431,Fire+AC0-Haz Mat,195,60
5146,Fire+AC0-Haz Mat,4931,60
3596,Fire+AC0-Haz Mat,195,60
4864,Fire+AC0-2nd Alarm,195,60
5529,Fire+AC0-2nd Alarm,495,60
6380,Fire+AC0-2nd Alarm,1030,60
963,Fire+AC0-2nd Alarm,195,60
6344,Fire+AC0-2nd Alarm,3059,60
997,Fire+AC0-2nd Alarm,421,60
6307,Fire+AC0-2nd Alarm,78,60
6192,Fire+AC0-2nd Alarm,1351,60
3376,Fire+AC0-2nd Alarm,195,60
6432,Fire+AC0-2nd Alarm,2698,60
964,Fire+AC0-2nd Alarm,195,60
5202,Fire+AC0-Other,52,60
3398,Fire+AC0-5th Alarm,534,60
5827,Fire+AC0-5th Alarm,1551,60
5650,Fire+AC0-Other,77,60
4003,Fire+AC0-3rd Alarm,3619,60
983,Fire+AC0-3rd Alarm,195,60
3760,Fire+AC0-3rd Alarm,195,60
5113,Fire+AC0-4th Alarm,4931,60
5170,Fire+AC0-4th Alarm,195,60
3759,Fire+AC0-4th Alarm,195,60
984,Fire+AC0-4th Alarm,195,60
3457,Fire+AC0-4th Alarm,195,60
2055,Fire+AC0-3rd Alarm,1276,60
3762,Fire+AC0-3rd Alarm,195,60
3632,Fire+AC0-2nd Alarm,304,60
6123,Fire+AC0-4th Alarm,312,60
3615,Fire+AC0-5th Alarm,195,60
3534,Fire+AC0-5th Alarm,195,60
1319,Fire+AC0-5th Alarm,4931,60
892,Fire+AC0-5th Alarm,195,60
3620,Fire+AC0-5th Alarm,195,60
3812,Fire+AC0-5th Alarm,195,60
995,Fire+AC0-5th Alarm,195,60
994,Fire+AC0-5th Alarm,195,60
3698,Fire+AC0-5th Alarm,195,60
2890,Fire+AC0-5th Alarm,195,60
1009,Fire+AC0-5th Alarm,195,60
1008,Fire+AC0-2nd Alarm,195,60
1504,Fire+AC0-2nd Alarm,266,60
6031,Fire+AC0-2nd Alarm,151,60
1628,Fire+AC0-2nd Alarm,37,60
1823,Fire+AC0-10+AC0-77 (Residential High Rise Fire),32,60
3699,Fire+AC0-3rd Alarm,195,60
5987,Fire+AC0-3rd Alarm,1852,60
2634,Fire+AC0-2nd Alarm,577,60
2657,Fire+AC0-2nd Alarm,107,60
2658,Fire+AC0-Haz Mat,144,60
6382,Fire+AC0-Other,175,60
3133,Fire+AC0-1st Alarm,31,60
3553,Fire+AC0-2nd Alarm,223,60
6097,Fire+AC0-4th Alarm,260,60
3567,Fire+AC0-3rd Alarm,195,60
1065,Fire+AC0-3rd Alarm,195,60
4607,Fire+AC0-3rd Alarm,4931,60
3594,Fire+AC0-3rd Alarm,195,60
3583,Fire+AC0-3rd Alarm,195,60
1017,Fire+AC0-3rd Alarm,195,60
3689,Fire+AC0-3rd Alarm,1530,60
1824,Fire+AC0-3rd Alarm,254,60
1018,Fire+AC0-3rd Alarm,195,60
1877,Fire+AC0-3rd Alarm,120,60
6424,Fire+AC0-4th Alarm,208,60
6352,Fire+AC0-School,751,60
6298,Fire+AC0-2nd Alarm,81,60
6032,Fire+AC0-3rd Alarm,340,60
5615,Fire+AC0-3rd Alarm,529,60
2056,Fire+AC0-2nd Alarm,170,60
3602,Fire+AC0-3rd Alarm,195,60
2636,Fire+AC0-3rd Alarm,420,60
3134,Fire+AC0-Sensitive Location,36,60
6265,Fire+AC0-2nd Alarm,231,60
3346,Fire+AC0-2nd Alarm,426,60
3572,Fire+AC0-2nd Alarm,175,60
4687,Fire+AC0-2nd Alarm,195,60
4428,Fire+AC0-2nd Alarm,408,60
3584,Fire+AC0-3rd Alarm,195,60
3667,Fire+AC0-3rd Alarm,195,60
2084,Fire+AC0-3rd Alarm,4931,60
1074,Fire+AC0-3rd Alarm,195,60
1023,Fire+AC0-3rd Alarm,195,60
4531,Fire+AC0-1st Alarm,889,60
4509,Fire+AC0-2nd Alarm,239,60
6308,Fire+AC0-Manhole,3945,60
1080,Fire+AC0-Manhole,195,60
6412,Fire+AC0-2nd Alarm,777,60
1077,Fire+AC0-2nd Alarm,195,60
1608,Fire+AC0-2nd Alarm,191,60
6193,Fire+AC0-2nd Alarm,248,60
4296,Fire+AC0-10+AC0-77 (Residential High Rise Fire),66,60
4734,Fire+AC0-School,87,60
4994,Fire+AC0-Other,881,60
5332,Fire+AC0-2nd Alarm,241,60
3592,Fire+AC0-2nd Alarm,195,60
5974,Fire+AC0-2nd Alarm,242,60
3593,Fire+AC0-2nd Alarm,195,60
5683,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),1061,60
1069,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
5651,Fire+AC0-School,59,60
4387,Fire+AC0-4th Alarm,195,60
735,Fire+AC0-4th Alarm,195,60
5149,Fire+AC0-4th Alarm,195,60
7187,Fire+AC0-4th Alarm,195,60
4375,Fire+AC0-4th Alarm,195,60
6434,Fire+AC0-4th Alarm,4931,60
6507,Fire+AC0-4th Alarm,195,60
1071,Fire+AC0-4th Alarm,195,60
3649,Fire+AC0-4th Alarm,195,60
7196,Fire+AC0-4th Alarm,195,60
7190,Fire+AC0-4th Alarm,195,60
5989,Fire+AC0-Other,139,60
2941,Fire+AC0-Manhole,925,60
1064,Fire+AC0-Manhole,195,60
6220,Fire+AC0-Other,782,60
3325,Fire+AC0-2nd Alarm,167,60
1075,Fire+AC0-2nd Alarm,195,60
3347,Fire+AC0-2nd Alarm,160,60
7198,Fire+AC0-2nd Alarm,142,60
4196,Fire+AC0-2nd Alarm,415,60
5039,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),202,60
5203,Fire+AC0-2nd Alarm,184,60
1320,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),68,60
1560,Fire+AC0-Haz Mat,1092,60
6332,Fire+AC0-Haz Mat,4,60
6356,Fire+AC0-6th Alarm,195,60
6422,Fire+AC0-6th Alarm,195,60
388,Fire+AC0-6th Alarm,195,60
7176,Fire+AC0-6th Alarm,195,60
4364,Fire+AC0-6th Alarm,195,60
2177,Fire+AC0-6th Alarm,195,60
110,Fire+AC0-6th Alarm,195,60
7166,Fire+AC0-6th Alarm,195,60
4331,Fire+AC0-6th Alarm,195,60
107,Fire+AC0-6th Alarm,195,60
4334,Fire+AC0-6th Alarm,195,60
237,Fire+AC0-6th Alarm,195,60
212,Fire+AC0-6th Alarm,195,60
100,Fire+AC0-6th Alarm,195,60
4950,Fire+AC0-6th Alarm,4931,60
6440,Fire+AC0-6th Alarm,195,60
2257,Fire+AC0-6th Alarm,195,60
7181,Fire+AC0-6th Alarm,195,60
310,Fire+AC0-6th Alarm,195,60
7175,Fire+AC0-6th Alarm,195,60
4348,Fire+AC0-6th Alarm,195,60
2116,Fire+AC0-6th Alarm,195,60
71,Fire+AC0-6th Alarm,195,60
2092,Fire+AC0-6th Alarm,195,60
6465,Fire+AC0-6th Alarm,195,60
70,Fire+AC0-6th Alarm,195,60
69,Fire+AC0-6th Alarm,195,60
2087,Fire+AC0-6th Alarm,195,60
6212,Fire+AC0-6th Alarm,4931,60
2102,Fire+AC0-6th Alarm,195,60
2065,Fire+AC0-6th Alarm,195,60
2057,Fire+AC0-2nd Alarm,201,60
7178,Fire+AC0-4th Alarm,1605,60
4351,Fire+AC0-4th Alarm,195,60
2544,Fire+AC0-2nd Alarm,308,60
3926,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),44,60
7168,Fire+AC0-2nd Alarm,166,60
2915,Fire+AC0-Sensitive Location,279,60
6310,Fire+AC0-2nd Alarm,408,60
239,Fire+AC0-Hospital,195,60
3102,Fire+AC0-Hospital,101,60
2173,Fire+AC0-5th Alarm,195,60
2095,Fire+AC0-5th Alarm,195,60
236,Fire+AC0-5th Alarm,195,60
6365,Fire+AC0-5th Alarm,195,60
6466,Fire+AC0-5th Alarm,195,60
68,Fire+AC0-5th Alarm,195,60
235,Fire+AC0-5th Alarm,195,60
2174,Fire+AC0-5th Alarm,195,60
99,Fire+AC0-5th Alarm,195,60
194,Fire+AC0-5th Alarm,195,60
392,Fire+AC0-5th Alarm,195,60
287,Fire+AC0-5th Alarm,195,60
1480,Fire+AC0-5th Alarm,4931,60
151,Fire+AC0-5th Alarm,195,60
209,Fire+AC0-5th Alarm,195,60
193,Fire+AC0-5th Alarm,195,60
6421,Fire+AC0-5th Alarm,195,60
200,Fire+AC0-5th Alarm,195,60
111,Fire+AC0-3rd Alarm,195,60
109,Fire+AC0-5th Alarm,195,60
425,Fire+AC0-5th Alarm,195,60
5990,Fire+AC0-3rd Alarm,219,60
4532,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),127,60
5222,Fire+AC0-Sensitive Location,70,60
5515,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),1199,60
286,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),151,60
6371,Fire+AC0-2nd Alarm,30,60
5594,Fire+AC0-2nd Alarm,66,60
117,Fire+AC0-2nd Alarm,195,60
5706,Fire+AC0-2nd Alarm,836,60
5631,Fire+AC0-Other,137,60
1753,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),75,60
2247,Fire+AC0-3rd Alarm,2260,60
130,Fire+AC0-3rd Alarm,195,60
6099,Fire+AC0-Other,223,60
6194,Fire+AC0-School,61,60
1452,Fire+AC0-Sensitive Location,1689,60
174,Fire+AC0-Sensitive Location,195,60
311,Fire+AC0-1st Alarm,195,60
3327,Fire+AC0-1st Alarm,751,60
3377,Fire+AC0-2nd Alarm,115,60
5395,Fire+AC0-3rd Alarm,203,60
5499,Fire+AC0-Other,145,60
1453,Fire+AC0-10+AC0-77 (Residential High Rise Fire),56,60
2609,Fire+AC0-1st Alarm,70,60
4297,Fire+AC0-2nd Alarm,318,60
6166,Fire+AC0-2nd Alarm,303,60
4377,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),309,60
4558,Fire+AC0-2nd Alarm,143,60
5807,Fire+AC0-School,196,60
202,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
1458,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),1068,60
1506,Fire+AC0-2nd Alarm,121,60
5664,Fire+AC0-2nd Alarm,125,60
1561,Fire+AC0-Haz Mat,307,60
346,Fire+AC0-Haz Mat,195,60
344,Fire+AC0-Collapse,2385,60
6057,Fire+AC0-Collapse,2741,60
198,Fire+AC0-Collapse,195,60
5632,Fire+AC0-Haz Mat,250,60
6289,Fire+AC0-3rd Alarm,195,60
6283,Fire+AC0-3rd Alarm,4931,60
1921,Fire+AC0-3rd Alarm,195,60
497,Fire+AC0-3rd Alarm,195,60
605,Fire+AC0-3rd Alarm,195,60
268,Fire+AC0-3rd Alarm,195,60
297,Fire+AC0-3rd Alarm,195,60
3349,Fire+AC0-3rd Alarm,4355,60
600,Fire+AC0-3rd Alarm,195,60
552,Fire+AC0-3rd Alarm,195,60
272,Fire+AC0-3rd Alarm,195,60
385,Fire+AC0-4th Alarm,195,60
5665,Fire+AC0-4th Alarm,4931,60
1886,Fire+AC0-4th Alarm,195,60
604,Fire+AC0-4th Alarm,195,60
290,Fire+AC0-4th Alarm,195,60
6140,Fire+AC0-2nd Alarm,4931,60
625,Fire+AC0-2nd Alarm,195,60
1880,Fire+AC0-2nd Alarm,195,60
4078,Fire+AC0-2nd Alarm,139,60
5064,Fire+AC0-2nd Alarm,180,60
5475,Fire+AC0-3rd Alarm,517,60
598,Fire+AC0-3rd Alarm,195,60
6154,Fire+AC0-School,249,60
5905,Fire+AC0-3rd Alarm,231,60
4247,Fire+AC0-1st Alarm,760,60
6203,Fire+AC0-Hospital,113,60
4356,Fire+AC0-Hospital,83,60
5554,Fire+AC0-Collapse,68,60
5596,Fire+AC0-Collapse,167,60
3682,Fire+AC0-Sensitive Location,406,60
4499,Fire+AC0-Collapse,139,60
4713,Fire+AC0-2nd Alarm,181,60
5397,Fire+AC0-10+AC0-77 (Residential High Rise Fire),4931,60
640,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
343,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
308,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
368,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
621,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
772,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
743,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
342,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
289,Fire+AC0-2nd Alarm,195,60
5742,Fire+AC0-2nd Alarm,1746,60
5571,Fire+AC0-Other,117,60
5707,Fire+AC0-Explosion,156,60
4560,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),74,60
294,Fire+AC0-4th Alarm,195,60
5396,Fire+AC0-4th Alarm,4931,60
334,Fire+AC0-4th Alarm,195,60
639,Fire+AC0-4th Alarm,195,60
638,Fire+AC0-4th Alarm,195,60
5240,Fire+AC0-2nd Alarm,108,60
363,Fire+AC0-3rd Alarm,195,60
5501,Fire+AC0-3rd Alarm,358,60
4026,Fire+AC0-2nd Alarm,385,60
6195,Fire+AC0-2nd Alarm,145,60
4581,Fire+AC0-Sensitive Location,698,60
5991,Fire+AC0-Manhole,316,60
5502,Fire+AC0-2nd Alarm,120,60
5975,Fire+AC0-2nd Alarm,15,60
369,Fire+AC0-4th Alarm,195,60
5086,Fire+AC0-4th Alarm,4931,60
386,Fire+AC0-4th Alarm,195,60
768,Fire+AC0-4th Alarm,195,60
750,Fire+AC0-4th Alarm,195,60
1773,Fire+AC0-4th Alarm,195,60
1759,Fire+AC0-4th Alarm,195,60
332,Fire+AC0-2nd Alarm,195,60
1632,Fire+AC0-2nd Alarm,1347,60
4816,Fire+AC0-Other,200,60
6210,Fire+AC0-4th Alarm,195,60
376,Fire+AC0-4th Alarm,195,60
1754,Fire+AC0-4th Alarm,195,60
4512,Fire+AC0-4th Alarm,4931,60
549,Fire+AC0-4th Alarm,195,60
6225,Fire+AC0-4th Alarm,195,60
399,Fire+AC0-2nd Alarm,195,60
4972,Fire+AC0-2nd Alarm,634,60
5891,Fire+AC0-Other,91,60
1672,Fire+AC0-2nd Alarm,207,60
2745,Fire+AC0-2nd Alarm,289,60
4267,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),111,60
384,Fire+AC0-4th Alarm,195,60
379,Fire+AC0-4th Alarm,195,60
382,Fire+AC0-4th Alarm,195,60
404,Fire+AC0-4th Alarm,195,60
440,Fire+AC0-4th Alarm,195,60
6211,Fire+AC0-4th Alarm,195,60
5572,Fire+AC0-4th Alarm,4931,60
493,Fire+AC0-4th Alarm,195,60
1613,Fire+AC0-2nd Alarm,403,60
402,Fire+AC0-2nd Alarm,195,60
770,Fire+AC0-4th Alarm,195,60
1652,Fire+AC0-4th Alarm,434,60
6155,Fire+AC0-3rd Alarm,16,60
809,Fire+AC0-6th Alarm,195,60
442,Fire+AC0-6th Alarm,195,60
596,Fire+AC0-7th Alarm,195,60
6033,Fire+AC0-7th Alarm,4931,60
767,Fire+AC0-6th Alarm,195,60
476,Fire+AC0-6th Alarm,195,60
3416,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),59,60
441,Fire+AC0-2nd Alarm,195,60
4583,Fire+AC0-2nd Alarm,225,60
5920,Fire+AC0-2nd Alarm,6,60
4872,Fire+AC0-3rd Alarm,247,60
5517,Fire+AC0-2nd Alarm,176,60
5829,Fire+AC0-Manhole,3362,60
773,Fire+AC0-Manhole,1243,60
477,Fire+AC0-Manhole,195,60
5686,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),253,60
6156,Fire+AC0-Other,87,60
6084,Fire+AC0-2nd Alarm,719,60
443,Fire+AC0-2nd Alarm,131,60
4609,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),577,60
689,Fire+AC0-2nd Alarm,195,60
479,Fire+AC0-2nd Alarm,195,60
4935,Fire+AC0-2nd Alarm,4931,60
480,Fire+AC0-2nd Alarm,195,60
519,Fire+AC0-2nd Alarm,195,60
495,Fire+AC0-2nd Alarm,195,60
6073,Fire+AC0-2nd Alarm,195,60
554,Fire+AC0-2nd Alarm,195,60
698,Fire+AC0-2nd Alarm,195,60
5301,Fire+AC0-Sensitive Location,109,60
5398,Fire+AC0-2nd Alarm,183,60
5763,Fire+AC0-10+AC0-77 (Residential High Rise Fire),78,60
2717,Fire+AC0-2nd Alarm,513,60
2746,Fire+AC0-4th Alarm,1919,60
2249,Fire+AC0-Haz Mat,4931,60
1369,Fire+AC0-Haz Mat,4931,60
807,Fire+AC0-Haz Mat,195,60
4998,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),152,60
5710,Fire+AC0-Other,195,60
5787,Fire+AC0-Haz Mat,57,60
4973,Fire+AC0-2nd Alarm,286,60
5459,Fire+AC0-2nd Alarm,210,60
5519,Fire+AC0-3rd Alarm,258,60
2459,Fire+AC0-2nd Alarm,154,60
2862,Fire+AC0-Residential,220,60
3577,Fire+AC0-10+AC0-77 (Residential High Rise Fire),104,60
4105,Fire+AC0-2nd Alarm,125,60
4379,Fire+AC0-Haz Mat,510,60
4534,Fire+AC0-Explosion,224,60
4792,Fire+AC0-Other,26,60
4999,Fire+AC0-2nd Alarm,137,60
5460,Fire+AC0-Manhole,106,60
589,Fire+AC0-Explosion,195,60
1435,Fire+AC0-Explosion,195,60
609,Fire+AC0-Explosion,195,60
849,Fire+AC0-Explosion,195,60
6020,Fire+AC0-Explosion,195,60
6061,Fire+AC0-Explosion,195,60
518,Fire+AC0-Explosion,195,60
1370,Fire+AC0-Explosion,195,60
576,Fire+AC0-Explosion,195,60
813,Fire+AC0-Explosion,195,60
5669,Fire+AC0-Explosion,4931,60
533,Fire+AC0-Explosion,195,60
547,Fire+AC0-Explosion,195,60
548,Fire+AC0-Explosion,195,60
805,Fire+AC0-Explosion,195,60
6021,Fire+AC0-Explosion,195,60
1592,Fire+AC0-School,18,60
2521,Fire+AC0-Other,1166,60
853,Fire+AC0-2nd Alarm,195,60
765,Fire+AC0-2nd Alarm,195,60
438,Fire+AC0-2nd Alarm,195,60
4433,Fire+AC0-2nd Alarm,3501,60
4106,Fire+AC0-2nd Alarm,284,60
884,Fire+AC0-5th Alarm,195,60
1046,Fire+AC0-5th Alarm,195,60
5557,Fire+AC0-5th Alarm,4931,60
1306,Fire+AC0-5th Alarm,195,60
478,Fire+AC0-5th Alarm,195,60
1120,Fire+AC0-5th Alarm,195,60
539,Fire+AC0-5th Alarm,195,60
573,Fire+AC0-5th Alarm,195,60
856,Fire+AC0-5th Alarm,195,60
590,Fire+AC0-5th Alarm,195,60
6018,Fire+AC0-5th Alarm,195,60
850,Fire+AC0-5th Alarm,195,60
928,Fire+AC0-5th Alarm,195,60
916,Fire+AC0-5th Alarm,195,60
1338,Fire+AC0-5th Alarm,195,60
1368,Fire+AC0-5th Alarm,195,60
597,Fire+AC0-5th Alarm,195,60
1186,Fire+AC0-5th Alarm,195,60
1440,Fire+AC0-Manhole,195,60
855,Fire+AC0-Manhole,195,60
888,Fire+AC0-Manhole,195,60
612,Fire+AC0-Manhole,195,60
874,Fire+AC0-Manhole,195,60
538,Fire+AC0-Manhole,195,60
542,Fire+AC0-Manhole,195,60
1437,Fire+AC0-Manhole,195,60
1378,Fire+AC0-Manhole,195,60
3697,Fire+AC0-Manhole,4931,60
5461,Fire+AC0-2nd Alarm,553,60
854,Fire+AC0-2nd Alarm,195,60
3262,Fire+AC0-Sensitive Location,383,60
608,Fire+AC0-Sensitive Location,195,60
885,Fire+AC0-Explosion,195,60
965,Fire+AC0-Explosion,2436,60
611,Fire+AC0-Explosion,195,60
3330,Fire+AC0-2nd Alarm,167,60
5353,Fire+AC0-1st Alarm,149,60
1321,Fire+AC0-1st Alarm,195,60
5745,Fire+AC0-1st Alarm,4931,60
6019,Fire+AC0-1st Alarm,195,60
5532,Fire+AC0-2nd Alarm,1083,60
926,Fire+AC0-2nd Alarm,195,60
4779,Fire+AC0-2nd Alarm,183,60
5556,Fire+AC0-Other,636,60
5655,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),189,60
872,Fire+AC0-Collapse,195,60
614,Fire+AC0-Collapse,195,60
1251,Fire+AC0-Collapse,195,60
737,Fire+AC0-Collapse,195,60
4298,Fire+AC0-Collapse,4931,60
5788,Fire+AC0-10+AC0-77 (Residential High Rise Fire),105,60
3493,Fire+AC0-2nd Alarm,265,60
4107,Fire+AC0-2nd Alarm,262,60
5371,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),219,60
2972,Fire+AC0-Residential,195,60
876,Fire+AC0-Residential,195,60
5941,Fire+AC0-2nd Alarm,281,60
5419,Fire+AC0-2nd Alarm,139,60
1692,Fire+AC0-Residential,158,60
952,Fire+AC0-Residential,195,60
2501,Fire+AC0-2nd Alarm,117,60
5670,Fire+AC0-3rd Alarm,8,60
1878,Fire+AC0-3rd Alarm,529,60
741,Fire+AC0-3rd Alarm,195,60
739,Fire+AC0-Haz Mat,195,60
2580,Fire+AC0-Haz Mat,34,60
2921,Fire+AC0-3rd Alarm,185,60
3159,Fire+AC0-2nd Alarm,486,60
954,Fire+AC0-2nd Alarm,195,60
4469,Fire+AC0-Sensitive Location,70,60
5186,Fire+AC0-2nd Alarm,169,60
754,Fire+AC0-2nd Alarm,195,60
5765,Fire+AC0-2nd Alarm,2619,60
871,Fire+AC0-2nd Alarm,195,60
3578,Fire+AC0-1st Alarm,62,60
