iteration,trainRMSE
1390,"[2558.0320315349645, 2528.361563435845, 2506.7523488290703, 2502.6718830777513, 2503.6014049278847, 2505.2892705691975, 2510.993127738535, 2519.7546951057357, 2527.8618734880724, 2523.9081554176555]"
1400,"[2556.5881677313178, 2532.7992980329054, 2512.9254267996357, 2507.143095367095, 2502.9886924543653, 2500.1732990847318, 2502.6220373447486, 2517.017832467741, 2524.2409548761025, 2528.6895981474536]"
1410,"[2554.4833058957174, 2532.2937039637877, 2516.644912746264, 2511.4393302905746, 2514.477798437056, 2520.5820930297255, 2517.471111030495, 2527.3940661014008, 2529.9348599614736, 2528.2337007828596]"
1420,"[2554.9120053944143, 2529.775670787896, 2510.5469681886357, 2504.8887032436282, 2517.2365983349764, 2504.877499936431, 2523.954707263462, 2527.5825867238036, 2531.225296760219, 2544.7905305926856]"
1430,"[2552.047316576681, 2522.159104574735, 2505.821248891346, 2506.0473570585423, 2510.2707672798147, 2509.1065632421264, 2511.012875032302, 2514.1101829841796, 2519.0612451106986, 2539.395712924327]"
1440,"[2552.9928856303013, 2533.4640634241887, 2508.1529790162085, 2506.0002905399533, 2500.509709524366, 2507.848490434983, 2529.458466859686, 2519.947291107239, 2520.5844851415104, 2530.8185677644337]"
1450,"[2553.610930529398, 2526.1590197831215, 2498.5741888743746, 2497.3634438358595, 2491.980441490465, 2493.8013927028696, 2496.8389343763115, 2516.9313766607897, 2525.627043906931, 2513.681778339043]"
1460,"[2553.6367664333497, 2523.929071126474, 2504.351353307198, 2499.580173694199, 2507.4012905775353, 2501.6935027708414, 2507.6602741790734, 2510.0765500169964, 2509.562438179023, 2524.602909156886]"
1470,"[2552.8311388065026, 2519.2562916530296, 2500.91842244231, 2495.1476815233696, 2502.21476660152, 2494.164756340299, 2500.5557974586413, 2514.588797975044, 2515.5515304696773, 2514.0330446618623]"
1480,"[2555.888799056567, 2527.3574794904193, 2499.48126736539, 2493.3903053810777, 2499.9200313069578, 2495.4531217010936, 2497.451238139024, 2519.0210005159865, 2515.899118351503, 2505.2085370237037]"
1490,"[2548.2116350979304, 2520.1204249461834, 2492.0820752065224, 2496.420161539183, 2495.6033000894545, 2503.5749778960994, 2499.3108153051758, 2516.0778811055015, 2514.104498159122, 2516.5184218679647]"
1500,"[2548.1607409509907, 2520.487954392066, 2494.897964202995, 2490.320965373233, 2493.1197611138987, 2488.9837838199637, 2501.113138538555, 2510.108428293959, 2502.51984210148, 2533.358997685825]"
1510,"[2550.747134195277, 2516.1478499776254, 2492.4392599734056, 2493.412937834112, 2497.207565902609, 2501.3774414017453, 2498.481582799606, 2510.518871345392, 2512.947568925611, 2514.4663124982294]"
1520,"[2553.5107162985246, 2536.2826116198644, 2492.774721669575, 2484.644871809954, 2502.2953560119295, 2503.210497192615, 2499.3601959195103, 2523.5091277425595, 2546.576109418094, 2551.0176398884273]"
1530,"[2550.4903728728, 2520.3439764848463, 2496.7748450437357, 2493.0684625791578, 2495.127942570151, 2499.9671154480243, 2500.7190031840623, 2517.5902967054085, 2510.799388769763, 2524.5587961140495]"
1540,"[2553.522586467141, 2527.7227359894114, 2507.8185360258335, 2515.842670678111, 2538.9037241696465, 2517.860848427129, 2513.3320606958728, 2509.9910248072074, 2539.0143179409824, 2553.303330991367]"
1550,"[2551.1013438176533, 2522.8792471547085, 2498.0729121609265, 2501.569647427423, 2497.7531331888167, 2494.0888807451397, 2499.5208646654464, 2514.186919519405, 2513.3535267623433, 2538.080310593101]"
1560,"[2548.8980126852557, 2521.1835764859156, 2493.149179415064, 2485.6239275592266, 2493.2433272553862, 2493.0581791207455, 2494.114817306411, 2508.2075084740363, 2508.0512641801643, 2528.0843823716828]"
1570,"[2549.5329485326133, 2523.9767808767847, 2499.1896247204454, 2506.735341439621, 2506.942542019281, 2503.4013347438367, 2485.7345753542404, 2509.0500202445264, 2522.6530405035246, 2540.008909882175]"
1580,"[2548.4011706851716, 2524.5031423156224, 2489.382383068185, 2484.5695131729153, 2490.611068448255, 2488.793524864334, 2486.8585160499506, 2506.574414545402, 2518.283367528842, 2515.216401200513]"
1590,"[2548.4201633259204, 2514.7809674089135, 2484.116317965813, 2485.848896624339, 2497.9718721151166, 2494.7927649023354, 2484.275714283571, 2497.3394082418054, 2497.51644140329, 2510.2969996827]"
1600,"[2546.2122171391866, 2512.92015310075, 2485.6332418263796, 2485.443111132071, 2486.380861513607, 2493.4210285298386, 2491.9960000958617, 2509.8773080323626, 2501.014181196906, 2505.352024158398]"
1610,"[2546.5379302548654, 2508.804753755121, 2483.286343440798, 2477.364901237264, 2500.795238867958, 2493.99959887602, 2487.2108188970114, 2483.3682350545423, 2487.2883624964074, 2519.1365529446407]"
1620,"[2549.43696336645, 2514.134418653544, 2489.6609802253006, 2485.9672735849995, 2494.25091514324, 2494.564276684221, 2480.2053770914777, 2494.037111001612, 2488.743376966979, 2516.079840717597]"
1630,"[2548.429376776631, 2521.30961356933, 2474.7151835805707, 2482.1916808085734, 2491.328169092584, 2478.137100921858, 2481.20764273718, 2499.225862552042, 2510.141967470125, 2503.7734094734383]"
1640,"[2551.095536144639, 2510.1558681004785, 2485.928615758611, 2481.176067044935, 2500.4065750871237, 2491.563093321888, 2486.5035803540577, 2489.8591390576526, 2501.986405271087, 2508.8040485818133]"
1650,"[2542.45906728736, 2503.378178017356, 2481.7206308827795, 2477.3906823047228, 2485.689795932602, 2483.7460057161798, 2481.666184547038, 2493.476087676396, 2500.3489426434758, 2504.228535142614]"
1660,"[2541.171001224429, 2508.7321974682063, 2484.4595623130244, 2483.2762090815377, 2484.489048046787, 2482.2936051484703, 2481.391199339927, 2486.956745282577, 2490.729948345195, 2500.8995401143875]"
1670,"[2544.73284685037, 2498.097197312289, 2470.6745998899314, 2476.6241394826216, 2480.8121983024125, 2473.993930709711, 2474.7959537303086, 2489.4673855914443, 2487.9535667443015, 2495.350868304723]"
1680,"[2536.827056538225, 2498.8658960687494, 2472.7413267722004, 2490.0326704936356, 2487.9285841411056, 2476.1107853819167, 2474.4523504667864, 2484.168816399782, 2480.556267045598, 2486.4061710794845]"
1690,"[2540.989268877904, 2496.7504803688153, 2461.8141457178144, 2475.997507680968, 2474.775876628745, 2473.856167164291, 2471.9625783201386, 2481.6020514827837, 2486.657710866095, 2482.5005502836416]"
1700,"[2540.7641507551266, 2496.785673957983, 2472.102767828415, 2477.631901356358, 2480.7046403459076, 2482.4188981586767, 2469.645803730576, 2481.421991251155, 2481.717396752005, 2484.7123279222737]"
1710,"[2540.3118750351173, 2495.437461854916, 2465.3353910153733, 2475.8503644371935, 2464.6747540754227, 2478.094564935975, 2472.4993054229826, 2480.5946389194905, 2483.233820040383, 2489.304358758078]"
1720,"[2540.820860280841, 2495.833398794058, 2463.9948908077868, 2478.0474284116503, 2468.274229223165, 2475.078692512887, 2465.6500089459214, 2477.8987213354167, 2483.810456750096, 2493.1360670702084]"
1730,"[2539.219631310904, 2501.322926940425, 2467.0484475363346, 2480.6131759492723, 2476.654555853144, 2482.336434592755, 2473.9173216400536, 2484.879084150242, 2485.9201681082473, 2491.7633120453597]"
1740,"[2538.3547350264907, 2510.0944172899776, 2483.5148301776776, 2483.6708522597696, 2503.093196993892, 2489.4450121349887, 2483.5615567168766, 2482.2783724951073, 2484.730223981521, 2534.6204564096197]"
1750,"[2538.5767936856605, 2492.036227526632, 2461.807291804291, 2475.7761180536627, 2477.4450836205415, 2482.6979214688085, 2479.294448201857, 2495.3437330099982, 2487.8447987441314, 2492.972155556459]"
1760,"[2544.9860696275045, 2516.7227477120955, 2466.199188485688, 2477.05377947005, 2468.5020246418962, 2467.9174217508075, 2468.261528549611, 2477.872869721583, 2477.9705227359864, 2496.765706988123]"
1770,"[2539.678493436739, 2495.338645431631, 2456.304699079071, 2484.156094696575, 2473.845149869912, 2467.007933520534, 2463.4631730883502, 2484.9888226089174, 2469.3028113364658, 2471.6496224489606]"
1780,"[2547.4933632755265, 2501.557688173198, 2477.4564518774705, 2500.908365051039, 2489.7234716951166, 2504.086768494571, 2516.3378625946198, 2520.120148845516, 2520.801106299854, 2530.7275180346073]"
1790,"[2540.936624849971, 2493.0871659295626, 2467.1833914859767, 2471.0644895325363, 2475.9890968270347, 2468.7996300791538, 2474.9611069428406, 2487.7643886417322, 2483.902647378809, 2489.800130139161]"
1800,"[2539.737045865017, 2489.685739343701, 2467.5260241815618, 2469.969035533352, 2466.4433679024246, 2476.9891136366564, 2462.4754272084224, 2473.503274695333, 2462.756153510596, 2477.8390976777446]"
1810,"[2542.780073451125, 2490.086868405633, 2470.9089151087596, 2471.4303690954694, 2462.4821362095795, 2473.86839034825, 2459.0316106431587, 2476.5180987202148, 2479.440046702089, 2493.2057910341273]"
1820,"[2543.00220755824, 2484.2040380315257, 2466.11840998592, 2469.2093442090245, 2455.6935140093537, 2467.585926234978, 2456.0204252687845, 2466.8652347349393, 2460.49709249566, 2483.5261345041436]"
1830,"[2537.2598853253266, 2483.0067392418396, 2457.4784843861144, 2470.6022150499466, 2450.882100338537, 2455.390787220843, 2455.4583514599435, 2476.457753262889, 2464.5299275391753, 2463.332188961945]"
1840,"[2535.5133993124787, 2480.147164939124, 2452.301574206381, 2466.7418482810417, 2456.1410538258788, 2454.656200833024, 2457.9569709748416, 2462.260692943566, 2456.6509170141244, 2492.1502205690863]"
1850,"[2534.243708369704, 2479.4765707192996, 2452.373728445309, 2461.374302762458, 2442.631564963988, 2453.700276471776, 2459.957345619568, 2453.82086769177, 2453.0856422437873, 2484.1268126739296]"
1860,"[2531.5719025022613, 2474.831333564358, 2450.4749605170796, 2456.9368471986554, 2451.7045898442084, 2459.0044223060872, 2443.2264636890327, 2461.745735051479, 2443.482839865469, 2494.050196726259]"
1870,"[2538.183244144407, 2483.3757329714563, 2463.909581904322, 2459.212563681562, 2452.2704117902026, 2471.5598654730065, 2454.103411689086, 2484.2886409457815, 2453.7760869008544, 2493.1213313021913]"
1880,"[2538.6092325658014, 2475.886773406717, 2449.8614093890806, 2459.50811261913, 2453.882998730657, 2455.6648701974405, 2455.479613415004, 2470.514425922771, 2452.056215182313, 2458.464284902877]"
1890,"[2546.811674637057, 2499.4549135330453, 2463.4632086596926, 2483.262070128616, 2447.719186708372, 2451.681288413288, 2451.3827898752543, 2461.578924413288, 2468.5915912924593, 2459.6607885203116]"
1900,"[2542.6509613994126, 2472.721371369732, 2454.8924103273653, 2474.5326169568943, 2454.170687458448, 2458.672740465227, 2446.6577943334514, 2467.042990711211, 2456.018331473992, 2447.92226473134]"
1910,"[2538.7011596465713, 2489.564692435061, 2464.7279716379185, 2485.0337201320685, 2482.087068535307, 2501.3480484326287, 2446.872632959305, 2497.109179221959, 2514.1774867621443, 2523.26197564168]"
1920,"[2536.938289880321, 2473.7587932840293, 2447.8293889649244, 2447.662246670067, 2445.7937057576355, 2451.6163953596147, 2436.3403201787182, 2461.5829157273797, 2448.2072662733085, 2451.640935700439]"
1930,"[2538.4174847289078, 2469.8636919076034, 2450.958645532107, 2458.599911270704, 2449.721219122031, 2449.9601148596507, 2450.5484537855814, 2466.4688239650827, 2457.347539972651, 2449.5772656299046]"
1940,"[2535.3903287156486, 2471.505612408995, 2442.885503682294, 2444.7017277577615, 2441.1194501601394, 2442.7684222079024, 2440.7460932732147, 2456.0835749893063, 2448.27862305895, 2443.8442707503764]"
1950,"[2532.452901233637, 2468.45649107695, 2439.4823002336234, 2449.1240989732305, 2442.5984881985564, 2448.3318971049034, 2451.9299352994735, 2465.8322428912525, 2458.2939253027453, 2449.0032151981827]"
1960,"[2532.3238397609002, 2469.7232841579143, 2440.891458213355, 2439.0095312599015, 2435.2502741384656, 2440.2866556781287, 2436.803489497759, 2453.898152365968, 2438.9897689845534, 2439.241547020378]"
1970,"[2531.8019523979365, 2473.572952885234, 2456.607360048962, 2477.5740389744014, 2471.1382843466026, 2487.3757341029736, 2444.7607948158984, 2460.4915471212744, 2471.960844816607, 2492.377802114282]"
1980,"[2527.0357536037022, 2480.262182746692, 2447.2511360880226, 2453.060511516962, 2460.570980611251, 2469.0623323369227, 2460.862591556251, 2474.592740853868, 2468.0951637357734, 2470.575225435508]"
1990,"[2534.7252883560163, 2474.120494657124, 2444.235866950475, 2447.878258087713, 2440.863199988979, 2444.5242268595994, 2440.39179732701, 2461.1914998477146, 2470.224750536557, 2446.4443516366223]"
2000,"[2534.4276055571736, 2473.9278831704974, 2439.0608224813045, 2459.4469375840504, 2484.6768090121222, 2458.857367796056, 2471.480091845941, 2464.5851758905733, 2475.2846292314666, 2492.5814037569644]"
2010,"[2528.877533454408, 2467.3474682205024, 2435.014236502546, 2438.500419724301, 2440.1512680312285, 2433.773612232212, 2431.1789639886547, 2450.3566092094816, 2438.018355965832, 2456.949173548492]"
2020,"[2533.667293116675, 2466.3167692645598, 2441.615951533104, 2444.0574468053746, 2449.285436165962, 2449.6094304365006, 2428.9681475833363, 2442.6385078848966, 2439.2215135116644, 2422.607122959409]"
2030,"[2530.307601116886, 2458.3568569718745, 2441.862441541459, 2441.819251807437, 2446.3271695387884, 2431.104023845421, 2417.6183616745184, 2442.455445483458, 2436.7785928975077, 2432.7534992665487]"
2040,"[2527.884466055495, 2459.6049001149404, 2428.249052706376, 2438.8883240663185, 2440.4935820890914, 2439.622159826167, 2423.8390842447975, 2452.5972479309207, 2430.224253880328, 2435.2314990615796]"
2050,"[2535.9614699617946, 2472.55793773068, 2440.865161107281, 2450.202352879434, 2446.2906989753515, 2446.708717804212, 2459.4948263896677, 2481.132447873124, 2484.8161040722093, 2523.4381878297568]"
2060,"[2527.8138101114023, 2465.3390554514954, 2443.0981492583987, 2441.181914915521, 2440.257940004551, 2448.4185967660833, 2441.434245401291, 2460.771488000422, 2452.7811569154687, 2467.3722232760315]"
2070,"[2533.7857966862257, 2476.48998636846, 2433.134712481344, 2430.1185316486235, 2458.44352473403, 2438.5332239396503, 2439.902259417273, 2448.3523205467545, 2452.352852120355, 2469.3146362961384]"
2080,"[2525.304120557349, 2457.0188683863985, 2439.185159374159, 2442.2176219033695, 2433.5013871904525, 2453.1355490571564, 2422.000088088764, 2447.994119155852, 2449.772361650589, 2455.992000298091]"
2090,"[2523.0990551461405, 2458.2922660710433, 2428.949374035742, 2434.8162740844678, 2427.618027666533, 2422.8890818761574, 2415.7120557685253, 2427.1929234964373, 2455.3408938088414, 2439.124116149871]"
2100,"[2522.477691892877, 2458.9706142232594, 2427.0532532503457, 2436.8808691097706, 2429.863164281171, 2441.11505066443, 2443.6151949825703, 2429.132415697834, 2458.0821068149976, 2457.530189784369]"
2110,"[2525.3632901222763, 2458.1672721004925, 2427.0379899095865, 2427.6124276189953, 2433.744506646389, 2427.9707917128426, 2422.057029583195, 2449.7428985248093, 2426.189739324629, 2418.9357523637527]"
2120,"[2525.7890190795174, 2454.760372995434, 2428.679301135423, 2434.3296295347395, 2438.9513630673573, 2433.5792980895985, 2416.24325256733, 2437.506724146045, 2420.390059643262, 2467.1413791992627]"
2130,"[2520.51933671673, 2452.6443997295214, 2423.582976864327, 2420.242988246892, 2423.0718665670693, 2427.9749545943328, 2402.901221809928, 2431.2687409289847, 2425.272886968002, 2425.6646676842915]"
2140,"[2521.882405623732, 2448.787753981007, 2426.723776127024, 2431.048717106927, 2427.476366778718, 2433.6740651769474, 2408.7479307000876, 2432.4539766592225, 2419.61822280556, 2451.837818403576]"
2150,"[2528.8721871466746, 2462.9788588867564, 2427.0266621217806, 2422.3419668841516, 2423.735845499314, 2430.398973103037, 2432.7756564442443, 2445.6994023110014, 2425.7643443188836, 2461.2705957593557]"
2160,"[2520.8569276759804, 2451.37582149674, 2426.292315915956, 2417.219262640885, 2426.178737132064, 2458.0969739207458, 2438.718812837577, 2449.404912755426, 2453.743415887895, 2443.6181634859436]"
2170,"[2526.625298111808, 2449.8590005794413, 2425.177034129888, 2425.7118508568587, 2413.6268237329546, 2426.616109944643, 2444.848370972758, 2428.8860339051075, 2419.655754542762, 2440.786414905941]"
2180,"[2521.290538277381, 2452.978777956638, 2423.6846843784983, 2414.1367719082214, 2423.903386797033, 2429.3854862115454, 2409.3685787685263, 2432.459755229501, 2407.9666868632753, 2399.710892665821]"
2190,"[2522.35857995335, 2446.984885637388, 2419.131051855314, 2407.5917549664564, 2423.4265931414, 2417.927650063579, 2426.6685904766805, 2430.9445885530313, 2430.3040693535727, 2433.8633570602833]"
2200,"[2523.4126637683526, 2447.1180011964266, 2426.8300183786055, 2423.4384207845956, 2413.661958142948, 2425.486424639248, 2410.151382374482, 2419.316778060165, 2420.6093646022123, 2416.8114623734923]"
2210,"[2522.493595422057, 2451.727206919111, 2419.620646630383, 2416.262116853043, 2422.7439195567526, 2422.749725952488, 2404.7381243407685, 2430.0621473614283, 2438.1321781792685, 2400.1118622654362]"
